#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Button Down,Button Up,Host Connected,End of File
598,06/10/2023 05:47:51,20.80,,,,
599,06/10/2023 05:57:51,20.76,,,,
600,06/10/2023 06:07:51,20.72,,,,
601,06/10/2023 06:17:51,20.72,,,,
602,06/10/2023 06:27:51,20.68,,,,
603,06/10/2023 06:37:51,20.63,,,,
604,06/10/2023 06:47:51,20.63,,,,
605,06/10/2023 06:57:51,20.59,,,,
606,06/10/2023 07:07:51,20.63,,,,
607,06/10/2023 07:17:51,20.50,,,,
608,06/10/2023 07:27:51,20.55,,,,
609,06/10/2023 07:37:51,20.50,,,,
610,06/10/2023 07:47:51,20.50,,,,
611,06/10/2023 07:57:51,20.50,,,,
612,06/10/2023 08:07:51,20.55,,,,
613,06/10/2023 08:17:51,20.50,,,,
614,06/10/2023 08:27:51,20.46,,,,
615,06/10/2023 08:37:51,20.50,,,,
616,06/10/2023 08:47:51,20.50,,,,
617,06/10/2023 08:57:51,20.50,,,,
618,06/10/2023 09:07:51,20.50,,,,
619,06/10/2023 09:17:51,20.50,,,,
620,06/10/2023 09:27:51,20.50,,,,
621,06/10/2023 09:37:51,20.55,,,,
622,06/10/2023 09:47:51,20.59,,,,
623,06/10/2023 09:57:51,20.59,,,,
624,06/10/2023 10:07:51,20.68,,,,
625,06/10/2023 10:17:51,20.68,,,,
626,06/10/2023 10:27:51,20.72,,,,
627,06/10/2023 10:37:51,20.72,,,,
628,06/10/2023 10:47:51,20.72,,,,
629,06/10/2023 10:57:51,20.80,,,,
630,06/10/2023 11:07:51,20.85,,,,
631,06/10/2023 11:17:51,20.85,,,,
632,06/10/2023 11:27:51,20.98,,,,
633,06/10/2023 11:37:51,21.02,,,,
634,06/10/2023 11:47:51,21.06,,,,
635,06/10/2023 11:57:51,21.06,,,,
636,06/10/2023 12:07:51,21.15,,,,
637,06/10/2023 12:17:51,21.19,,,,
638,06/10/2023 12:27:51,21.23,,,,
639,06/10/2023 12:37:51,21.32,,,,
640,06/10/2023 12:47:51,21.45,,,,
641,06/10/2023 12:57:51,21.62,,,,
642,06/10/2023 13:07:51,21.70,,,,
643,06/10/2023 13:17:51,21.83,,,,
644,06/10/2023 13:27:51,21.92,,,,
645,06/10/2023 13:37:51,21.96,,,,
646,06/10/2023 13:47:51,22.01,,,,
647,06/10/2023 13:57:51,22.01,,,,
648,06/10/2023 14:07:51,22.09,,,,
649,06/10/2023 14:17:51,22.09,,,,
650,06/10/2023 14:27:51,22.22,,,,
651,06/10/2023 14:37:51,22.31,,,,
652,06/10/2023 14:47:51,22.31,,,,
653,06/10/2023 14:57:51,22.35,,,,
654,06/10/2023 15:07:51,22.35,,,,
655,06/10/2023 15:17:51,22.43,,,,
656,06/10/2023 15:27:51,22.48,,,,
657,06/10/2023 15:37:51,22.52,,,,
658,06/10/2023 15:47:51,22.56,,,,
659,06/10/2023 15:57:51,22.52,,,,
660,06/10/2023 16:07:51,22.65,,,,
661,06/10/2023 16:17:51,22.65,,,,
662,06/10/2023 16:27:51,22.69,,,,
663,06/10/2023 16:37:51,22.73,,,,
664,06/10/2023 16:47:51,22.73,,,,
665,06/10/2023 16:57:51,22.73,,,,
666,06/10/2023 17:07:51,22.82,,,,
667,06/10/2023 17:17:51,22.91,,,,
668,06/10/2023 17:27:51,22.91,,,,
669,06/10/2023 17:37:51,22.91,,,,
670,06/10/2023 17:47:51,22.95,,,,
671,06/10/2023 17:57:51,23.03,,,,
672,06/10/2023 18:07:51,23.03,,,,
673,06/10/2023 18:17:51,23.08,,,,
674,06/10/2023 18:27:51,23.16,,,,
675,06/10/2023 18:37:51,23.08,,,,
676,06/10/2023 18:47:51,23.08,,,,
677,06/10/2023 18:57:51,23.12,,,,
678,06/10/2023 19:07:51,23.16,,,,
679,06/10/2023 19:17:51,23.16,,,,
680,06/10/2023 19:27:51,23.12,,,,
681,06/10/2023 19:37:51,23.12,,,,
682,06/10/2023 19:47:51,23.12,,,,
683,06/10/2023 19:57:51,23.08,,,,
684,06/10/2023 20:07:51,23.08,,,,
685,06/10/2023 20:17:51,23.08,,,,
686,06/10/2023 20:27:51,23.08,,,,
687,06/10/2023 20:37:51,23.12,,,,
688,06/10/2023 20:47:51,23.16,,,,
689,06/10/2023 20:57:51,23.12,,,,
690,06/10/2023 21:07:51,23.16,,,,
691,06/10/2023 21:17:51,23.03,,,,
692,06/10/2023 21:27:51,22.95,,,,
693,06/10/2023 21:37:51,22.78,,,,
694,06/10/2023 21:47:51,22.61,,,,
695,06/10/2023 21:57:51,22.39,,,,
696,06/10/2023 22:07:51,22.13,,,,
697,06/10/2023 22:17:51,21.92,,,,
698,06/10/2023 22:27:51,21.75,,,,
699,06/10/2023 22:37:51,21.62,,,,
700,06/10/2023 22:47:51,21.45,,,,
701,06/10/2023 22:57:51,21.32,,,,
702,06/10/2023 23:07:51,21.23,,,,
703,06/10/2023 23:17:51,21.15,,,,
704,06/10/2023 23:27:51,21.19,,,,
705,06/10/2023 23:37:51,21.15,,,,
706,06/10/2023 23:47:51,21.23,,,,
707,06/10/2023 23:57:51,21.23,,,,
708,06/11/2023 00:07:51,21.28,,,,
709,06/11/2023 00:17:51,21.23,,,,
710,06/11/2023 00:27:51,21.19,,,,
711,06/11/2023 00:37:51,21.23,,,,
712,06/11/2023 00:47:51,21.23,,,,
713,06/11/2023 00:57:51,21.23,,,,
714,06/11/2023 01:07:51,21.28,,,,
715,06/11/2023 01:17:51,21.32,,,,
716,06/11/2023 01:27:51,21.32,,,,
717,06/11/2023 01:37:51,21.32,,,,
718,06/11/2023 01:47:51,21.36,,,,
719,06/11/2023 01:57:51,21.32,,,,
720,06/11/2023 02:07:51,21.36,,,,
721,06/11/2023 02:17:51,21.36,,,,
722,06/11/2023 02:27:51,21.36,,,,
723,06/11/2023 02:37:51,21.40,,,,
724,06/11/2023 02:47:51,21.40,,,,
725,06/11/2023 02:57:51,21.40,,,,
726,06/11/2023 03:07:51,21.40,,,,
727,06/11/2023 03:17:51,21.40,,,,
728,06/11/2023 03:27:51,21.40,,,,
729,06/11/2023 03:37:51,21.45,,,,
730,06/11/2023 03:47:51,21.45,,,,
731,06/11/2023 03:57:51,21.45,,,,
732,06/11/2023 04:07:51,21.45,,,,
733,06/11/2023 04:17:51,21.45,,,,
734,06/11/2023 04:27:51,21.49,,,,
735,06/11/2023 04:37:51,21.40,,,,
736,06/11/2023 04:47:51,21.45,,,,
737,06/11/2023 04:57:51,21.45,,,,
738,06/11/2023 05:07:51,21.45,,,,
739,06/11/2023 05:17:51,21.45,,,,
740,06/11/2023 05:27:51,21.45,,,,
741,06/11/2023 05:37:51,21.40,,,,
742,06/11/2023 05:47:51,21.40,,,,
743,06/11/2023 05:57:51,21.40,,,,
744,06/11/2023 06:07:51,21.40,,,,
745,06/11/2023 06:17:51,21.36,,,,
746,06/11/2023 06:27:51,21.36,,,,
747,06/11/2023 06:37:51,21.36,,,,
748,06/11/2023 06:47:51,21.28,,,,
749,06/11/2023 06:57:51,21.23,,,,
750,06/11/2023 07:07:51,21.28,,,,
751,06/11/2023 07:17:51,21.23,,,,
752,06/11/2023 07:27:51,21.23,,,,
753,06/11/2023 07:37:51,21.23,,,,
754,06/11/2023 07:47:51,21.19,,,,
755,06/11/2023 07:57:51,21.15,,,,
756,06/11/2023 08:07:51,21.19,,,,
757,06/11/2023 08:17:51,21.15,,,,
758,06/11/2023 08:27:51,21.15,,,,
759,06/11/2023 08:37:51,21.15,,,,
760,06/11/2023 08:47:51,21.15,,,,
761,06/11/2023 08:57:51,21.28,,,,
762,06/11/2023 09:07:51,21.36,,,,
763,06/11/2023 09:17:51,21.45,,,,
764,06/11/2023 09:27:51,21.49,,,,
765,06/11/2023 09:37:51,21.53,,,,
766,06/11/2023 09:47:51,21.58,,,,
767,06/11/2023 09:57:51,21.58,,,,
768,06/11/2023 10:07:51,21.66,,,,
769,06/11/2023 10:17:51,21.70,,,,
770,06/11/2023 10:27:51,21.75,,,,
771,06/11/2023 10:37:51,21.79,,,,
772,06/11/2023 10:47:51,21.79,,,,
773,06/11/2023 10:57:51,21.83,,,,
774,06/11/2023 11:07:51,21.88,,,,
775,06/11/2023 11:17:51,21.88,,,,
776,06/11/2023 11:27:51,21.92,,,,
777,06/11/2023 11:37:51,21.96,,,,
778,06/11/2023 11:47:51,21.96,,,,
779,06/11/2023 11:57:51,22.05,,,,
780,06/11/2023 12:07:51,22.05,,,,
781,06/11/2023 12:17:51,22.09,,,,
782,06/11/2023 12:27:51,22.18,,,,
783,06/11/2023 12:37:51,22.22,,,,
784,06/11/2023 12:47:51,22.31,,,,
785,06/11/2023 12:57:51,22.35,,,,
786,06/11/2023 13:07:51,22.39,,,,
787,06/11/2023 13:17:51,22.43,,,,
788,06/11/2023 13:27:51,22.43,,,,
789,06/11/2023 13:37:51,22.52,,,,
790,06/11/2023 13:47:51,22.52,,,,
791,06/11/2023 13:57:51,22.61,,,,
792,06/11/2023 14:07:51,22.61,,,,
793,06/11/2023 14:17:51,22.69,,,,
794,06/11/2023 14:27:51,22.69,,,,
795,06/11/2023 14:37:51,22.73,,,,
796,06/11/2023 14:47:51,22.73,,,,
797,06/11/2023 14:57:51,22.78,,,,
798,06/11/2023 15:07:51,22.78,,,,
799,06/11/2023 15:17:51,22.82,,,,
800,06/11/2023 15:27:51,22.86,,,,
801,06/11/2023 15:37:51,22.86,,,,
802,06/11/2023 15:47:51,22.91,,,,
803,06/11/2023 15:57:51,22.91,,,,
804,06/11/2023 16:07:51,22.91,,,,
805,06/11/2023 16:17:51,22.86,,,,
806,06/11/2023 16:27:51,22.91,,,,
807,06/11/2023 16:37:51,22.91,,,,
808,06/11/2023 16:47:51,22.91,,,,
809,06/11/2023 16:57:51,22.91,,,,
810,06/11/2023 17:07:51,22.91,,,,
811,06/11/2023 17:17:51,22.86,,,,
812,06/11/2023 17:27:51,22.86,,,,
813,06/11/2023 17:37:51,22.91,,,,
814,06/11/2023 17:47:51,22.91,,,,
815,06/11/2023 17:57:51,22.86,,,,
816,06/11/2023 18:07:51,22.82,,,,
817,06/11/2023 18:17:51,22.86,,,,
818,06/11/2023 18:27:51,22.86,,,,
819,06/11/2023 18:37:51,22.86,,,,
820,06/11/2023 18:47:51,22.82,,,,
821,06/11/2023 18:57:51,22.65,,,,
822,06/11/2023 19:07:51,22.48,,,,
823,06/11/2023 19:17:51,22.31,,,,
824,06/11/2023 19:27:51,22.13,,,,
825,06/11/2023 19:37:51,21.96,,,,
826,06/11/2023 19:47:51,21.79,,,,
827,06/11/2023 19:57:51,21.53,,,,
828,06/11/2023 20:07:51,21.19,,,,
829,06/11/2023 20:17:51,21.02,,,,
830,06/11/2023 20:27:51,20.76,,,,
831,06/11/2023 20:37:51,20.59,,,,
832,06/11/2023 20:47:51,20.46,,,,
833,06/11/2023 20:57:51,20.33,,,,
834,06/11/2023 21:07:51,20.29,,,,
835,06/11/2023 21:17:51,20.16,,,,
836,06/11/2023 21:27:51,20.12,,,,
837,06/11/2023 21:37:51,20.12,,,,
838,06/11/2023 21:47:51,20.12,,,,
839,06/11/2023 21:57:51,20.07,,,,
840,06/11/2023 22:07:51,20.07,,,,
841,06/11/2023 22:17:51,20.07,,,,
842,06/11/2023 22:27:51,20.12,,,,
843,06/11/2023 22:37:51,20.20,,,,
844,06/11/2023 22:47:51,20.25,,,,
845,06/11/2023 22:57:51,20.25,,,,
846,06/11/2023 23:07:51,20.25,,,,
847,06/11/2023 23:17:51,20.29,,,,
848,06/11/2023 23:27:51,20.37,,,,
849,06/11/2023 23:37:51,20.50,,,,
850,06/11/2023 23:47:51,20.55,,,,
851,06/11/2023 23:57:51,20.59,,,,
852,06/12/2023 00:07:51,20.55,,,,
853,06/12/2023 00:17:51,20.50,,,,
854,06/12/2023 00:27:51,20.55,,,,
855,06/12/2023 00:37:51,20.55,,,,
856,06/12/2023 00:47:51,20.63,,,,
857,06/12/2023 00:57:51,20.72,,,,
858,06/12/2023 01:07:51,20.76,,,,
859,06/12/2023 01:17:51,20.76,,,,
860,06/12/2023 01:27:51,20.80,,,,
861,06/12/2023 01:37:51,20.85,,,,
862,06/12/2023 01:47:51,20.98,,,,
863,06/12/2023 01:57:51,21.02,,,,
864,06/12/2023 02:07:51,21.06,,,,
865,06/12/2023 02:17:51,21.10,,,,
866,06/12/2023 02:27:51,21.19,,,,
867,06/12/2023 02:37:51,21.28,,,,
868,06/12/2023 02:47:51,21.28,,,,
869,06/12/2023 02:57:51,21.32,,,,
870,06/12/2023 03:07:51,21.45,,,,
871,06/12/2023 03:17:51,21.45,,,,
872,06/12/2023 03:27:51,21.45,,,,
873,06/12/2023 03:37:51,21.53,,,,
874,06/12/2023 03:47:51,21.58,,,,
875,06/12/2023 03:57:51,21.62,,,,
876,06/12/2023 04:07:51,21.66,,,,
877,06/12/2023 04:17:51,21.70,,,,
878,06/12/2023 04:27:51,21.70,,,,
879,06/12/2023 04:37:51,21.75,,,,
880,06/12/2023 04:47:51,21.70,,,,
881,06/12/2023 04:57:51,21.66,,,,
882,06/12/2023 05:07:51,21.66,,,,
883,06/12/2023 05:17:51,21.66,,,,
884,06/12/2023 05:27:51,21.66,,,,
885,06/12/2023 05:37:51,21.75,,,,
886,06/12/2023 05:47:51,21.75,,,,
887,06/12/2023 05:57:51,21.75,,,,
888,06/12/2023 06:07:51,21.83,,,,
889,06/12/2023 06:17:51,21.79,,,,
890,06/12/2023 06:27:51,21.83,,,,
891,06/12/2023 06:37:51,21.83,,,,
892,06/12/2023 06:47:51,21.88,,,,
893,06/12/2023 06:57:51,21.92,,,,
894,06/12/2023 07:07:51,21.92,,,,
895,06/12/2023 07:17:51,21.92,,,,
896,06/12/2023 07:27:51,21.96,,,,
897,06/12/2023 07:37:51,21.96,,,,
898,06/12/2023 07:47:51,21.96,,,,
899,06/12/2023 07:57:51,22.01,,,,
900,06/12/2023 08:07:51,22.01,,,,
901,06/12/2023 08:17:51,22.05,,,,
902,06/12/2023 08:27:51,22.09,,,,
903,06/12/2023 08:37:51,22.13,,,,
904,06/12/2023 08:47:51,22.13,,,,
905,06/12/2023 08:57:51,22.18,,,,
906,06/12/2023 09:07:51,22.22,,,,
907,06/12/2023 09:17:51,22.26,,,,
908,06/12/2023 09:27:51,22.26,,,,
909,06/12/2023 09:37:51,22.26,,,,
910,06/12/2023 09:47:51,22.35,,,,
911,06/12/2023 09:57:51,22.35,,,,
912,06/12/2023 10:07:51,22.35,,,,
913,06/12/2023 10:17:51,22.43,,,,
914,06/12/2023 10:27:51,22.61,,,,
915,06/12/2023 10:37:51,22.99,,,,
916,06/12/2023 10:47:51,23.38,,,,
917,06/12/2023 10:57:51,23.81,,,,
918,06/12/2023 11:07:51,24.11,,,,
919,06/12/2023 11:17:51,24.36,,,,
920,06/12/2023 11:27:51,24.62,,,,
921,06/12/2023 11:37:51,24.88,,,,
922,06/12/2023 11:47:51,25.09,,,,
923,06/12/2023 11:57:51,25.27,,,,
924,06/12/2023 12:07:51,25.48,,,,
925,06/12/2023 12:17:51,25.69,,,,
926,06/12/2023 12:27:51,25.91,,,,
927,06/12/2023 12:37:51,26.08,,,,
928,06/12/2023 12:47:51,26.17,,,,
929,06/12/2023 12:57:51,26.25,,,,
930,06/12/2023 13:07:51,26.51,,,,
931,06/12/2023 13:17:51,26.85,,,,
932,06/12/2023 13:27:51,27.28,,,,
933,06/12/2023 13:37:51,27.15,,,,
934,06/12/2023 13:47:51,26.51,,,,
935,06/12/2023 13:57:51,25.95,,,,
936,06/12/2023 14:07:51,25.65,,,,
937,06/12/2023 14:17:51,25.74,,,,
938,06/12/2023 14:27:51,25.74,,,,
939,06/12/2023 14:37:51,25.82,,,,
940,06/12/2023 14:47:51,25.91,,,,
941,06/12/2023 14:57:51,26.04,,,,
942,06/12/2023 15:07:51,26.17,,,,
943,06/12/2023 15:17:51,26.47,,,,
944,06/12/2023 15:27:51,26.72,,,,
945,06/12/2023 15:37:51,26.81,,,,
946,06/12/2023 15:47:51,26.77,,,,
947,06/12/2023 15:57:51,26.77,,,,
948,06/12/2023 16:07:51,26.72,,,,
949,06/12/2023 16:17:51,26.68,,,,
950,06/12/2023 16:27:51,26.55,,,,
951,06/12/2023 16:37:51,26.38,,,,
952,06/12/2023 16:47:51,26.30,,,,
953,06/12/2023 16:57:51,26.17,,,,
954,06/12/2023 17:07:51,25.87,,,,
955,06/12/2023 17:17:51,25.57,,,,
956,06/12/2023 17:27:51,24.75,,,,
957,06/12/2023 17:37:51,24.24,,,,
958,06/12/2023 17:47:51,24.11,,,,
959,06/12/2023 17:57:51,24.02,,,,
960,06/12/2023 18:07:51,23.98,,,,
961,06/12/2023 18:17:51,23.89,,,,
962,06/12/2023 18:27:51,23.85,,,,
963,06/12/2023 18:37:51,23.76,,,,
964,06/12/2023 18:47:51,23.81,,,,
965,06/12/2023 18:57:51,23.76,,,,
966,06/12/2023 19:07:51,23.72,,,,
967,06/12/2023 19:17:51,23.72,,,,
968,06/12/2023 19:27:51,23.68,,,,
969,06/12/2023 19:37:51,23.72,,,,
970,06/12/2023 19:47:51,23.76,,,,
971,06/12/2023 19:57:51,23.72,,,,
972,06/12/2023 20:07:51,23.72,,,,
973,06/12/2023 20:17:51,23.72,,,,
974,06/12/2023 20:18:43,,Logged,Logged,,
975,06/12/2023 20:18:47,,,,Logged,Logged
