#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Button Down,Button Up,Host Connected,End of File
605,06/10/2023 06:58:57,20.63,,,,
606,06/10/2023 07:08:57,20.59,,,,
607,06/10/2023 07:18:57,20.63,,,,
608,06/10/2023 07:28:57,20.59,,,,
609,06/10/2023 07:38:57,20.55,,,,
610,06/10/2023 07:48:57,20.55,,,,
611,06/10/2023 07:58:57,20.55,,,,
612,06/10/2023 08:08:57,20.55,,,,
613,06/10/2023 08:18:57,20.50,,,,
614,06/10/2023 08:28:57,20.50,,,,
615,06/10/2023 08:38:57,20.55,,,,
616,06/10/2023 08:48:57,20.50,,,,
617,06/10/2023 08:58:57,20.50,,,,
618,06/10/2023 09:08:57,20.50,,,,
619,06/10/2023 09:18:57,20.55,,,,
620,06/10/2023 09:28:57,20.55,,,,
621,06/10/2023 09:38:57,20.59,,,,
622,06/10/2023 09:48:57,20.63,,,,
623,06/10/2023 09:58:57,20.63,,,,
624,06/10/2023 10:08:57,20.68,,,,
625,06/10/2023 10:18:57,20.68,,,,
626,06/10/2023 10:28:57,20.72,,,,
627,06/10/2023 10:38:57,20.76,,,,
628,06/10/2023 10:48:57,20.80,,,,
629,06/10/2023 10:58:57,20.85,,,,
630,06/10/2023 11:08:57,20.89,,,,
631,06/10/2023 11:18:57,20.93,,,,
632,06/10/2023 11:28:57,21.02,,,,
633,06/10/2023 11:38:57,21.06,,,,
634,06/10/2023 11:48:57,21.10,,,,
635,06/10/2023 11:58:57,21.15,,,,
636,06/10/2023 12:08:57,21.23,,,,
637,06/10/2023 12:18:57,21.28,,,,
638,06/10/2023 12:28:57,21.28,,,,
639,06/10/2023 12:38:57,21.36,,,,
640,06/10/2023 12:48:57,21.49,,,,
641,06/10/2023 12:58:57,21.66,,,,
642,06/10/2023 13:08:57,21.83,,,,
643,06/10/2023 13:18:57,21.92,,,,
644,06/10/2023 13:28:57,22.05,,,,
645,06/10/2023 13:38:57,22.09,,,,
646,06/10/2023 13:48:57,22.09,,,,
647,06/10/2023 13:58:57,22.18,,,,
648,06/10/2023 14:08:57,22.22,,,,
649,06/10/2023 14:18:57,22.26,,,,
650,06/10/2023 14:28:57,22.35,,,,
651,06/10/2023 14:38:57,22.39,,,,
652,06/10/2023 14:48:57,22.48,,,,
653,06/10/2023 14:58:57,22.52,,,,
654,06/10/2023 15:08:57,22.52,,,,
655,06/10/2023 15:18:57,22.56,,,,
656,06/10/2023 15:28:57,22.65,,,,
657,06/10/2023 15:38:57,22.69,,,,
658,06/10/2023 15:48:57,22.69,,,,
659,06/10/2023 15:58:57,22.73,,,,
660,06/10/2023 16:08:57,22.73,,,,
661,06/10/2023 16:18:57,22.78,,,,
662,06/10/2023 16:28:57,22.82,,,,
663,06/10/2023 16:38:57,22.82,,,,
664,06/10/2023 16:48:57,22.91,,,,
665,06/10/2023 16:58:57,22.95,,,,
666,06/10/2023 17:08:57,22.99,,,,
667,06/10/2023 17:18:57,22.99,,,,
668,06/10/2023 17:28:57,23.03,,,,
669,06/10/2023 17:38:57,23.03,,,,
670,06/10/2023 17:48:57,23.12,,,,
671,06/10/2023 17:58:57,23.21,,,,
672,06/10/2023 18:08:57,23.21,,,,
673,06/10/2023 18:18:57,23.25,,,,
674,06/10/2023 18:28:57,23.25,,,,
675,06/10/2023 18:38:57,23.25,,,,
676,06/10/2023 18:48:57,23.21,,,,
677,06/10/2023 18:58:57,23.25,,,,
678,06/10/2023 19:08:57,23.25,,,,
679,06/10/2023 19:18:57,23.29,,,,
680,06/10/2023 19:28:57,23.21,,,,
681,06/10/2023 19:38:57,23.25,,,,
682,06/10/2023 19:48:57,23.21,,,,
683,06/10/2023 19:58:57,23.21,,,,
684,06/10/2023 20:08:57,23.16,,,,
685,06/10/2023 20:18:57,23.21,,,,
686,06/10/2023 20:28:57,23.21,,,,
687,06/10/2023 20:38:57,23.21,,,,
688,06/10/2023 20:48:57,23.21,,,,
689,06/10/2023 20:58:57,23.25,,,,
690,06/10/2023 21:08:57,23.21,,,,
691,06/10/2023 21:18:57,23.21,,,,
692,06/10/2023 21:28:57,23.03,,,,
693,06/10/2023 21:38:57,22.95,,,,
694,06/10/2023 21:48:57,22.73,,,,
695,06/10/2023 21:58:57,22.48,,,,
696,06/10/2023 22:08:57,22.18,,,,
697,06/10/2023 22:18:57,22.01,,,,
698,06/10/2023 22:28:57,21.83,,,,
699,06/10/2023 22:38:57,21.66,,,,
700,06/10/2023 22:48:57,21.53,,,,
701,06/10/2023 22:58:57,21.40,,,,
702,06/10/2023 23:08:57,21.32,,,,
703,06/10/2023 23:18:57,21.23,,,,
704,06/10/2023 23:28:57,21.23,,,,
705,06/10/2023 23:38:57,21.23,,,,
706,06/10/2023 23:48:57,21.28,,,,
707,06/10/2023 23:58:57,21.28,,,,
708,06/11/2023 00:08:57,21.28,,,,
709,06/11/2023 00:18:57,21.23,,,,
710,06/11/2023 00:28:57,21.28,,,,
711,06/11/2023 00:38:57,21.23,,,,
712,06/11/2023 00:48:57,21.28,,,,
713,06/11/2023 00:58:57,21.28,,,,
714,06/11/2023 01:08:57,21.32,,,,
715,06/11/2023 01:18:57,21.36,,,,
716,06/11/2023 01:28:57,21.36,,,,
717,06/11/2023 01:38:57,21.36,,,,
718,06/11/2023 01:48:57,21.40,,,,
719,06/11/2023 01:58:57,21.40,,,,
720,06/11/2023 02:08:57,21.40,,,,
721,06/11/2023 02:18:57,21.40,,,,
722,06/11/2023 02:28:57,21.45,,,,
723,06/11/2023 02:38:57,21.45,,,,
724,06/11/2023 02:48:57,21.49,,,,
725,06/11/2023 02:58:57,21.49,,,,
726,06/11/2023 03:08:57,21.45,,,,
727,06/11/2023 03:18:57,21.49,,,,
728,06/11/2023 03:28:57,21.53,,,,
729,06/11/2023 03:38:57,21.49,,,,
730,06/11/2023 03:48:57,21.53,,,,
731,06/11/2023 03:58:57,21.49,,,,
732,06/11/2023 04:08:57,21.49,,,,
733,06/11/2023 04:18:57,21.49,,,,
734,06/11/2023 04:28:57,21.49,,,,
735,06/11/2023 04:38:57,21.53,,,,
736,06/11/2023 04:48:57,21.49,,,,
737,06/11/2023 04:58:57,21.53,,,,
738,06/11/2023 05:08:57,21.49,,,,
739,06/11/2023 05:18:57,21.49,,,,
740,06/11/2023 05:28:57,21.45,,,,
741,06/11/2023 05:38:57,21.45,,,,
742,06/11/2023 05:48:57,21.45,,,,
743,06/11/2023 05:58:57,21.49,,,,
744,06/11/2023 06:08:57,21.36,,,,
745,06/11/2023 06:18:57,21.45,,,,
746,06/11/2023 06:28:57,21.40,,,,
747,06/11/2023 06:38:57,21.40,,,,
748,06/11/2023 06:48:57,21.32,,,,
749,06/11/2023 06:58:57,21.28,,,,
750,06/11/2023 07:08:57,21.28,,,,
751,06/11/2023 07:18:57,21.28,,,,
752,06/11/2023 07:28:57,21.23,,,,
753,06/11/2023 07:38:57,21.28,,,,
754,06/11/2023 07:48:57,21.23,,,,
755,06/11/2023 07:58:57,21.19,,,,
756,06/11/2023 08:08:57,21.19,,,,
757,06/11/2023 08:18:57,21.15,,,,
758,06/11/2023 08:28:57,21.19,,,,
759,06/11/2023 08:38:57,21.19,,,,
760,06/11/2023 08:48:57,21.23,,,,
761,06/11/2023 08:58:57,21.32,,,,
762,06/11/2023 09:08:57,21.36,,,,
763,06/11/2023 09:18:57,21.40,,,,
764,06/11/2023 09:28:57,21.45,,,,
765,06/11/2023 09:38:57,21.45,,,,
766,06/11/2023 09:48:57,21.49,,,,
767,06/11/2023 09:58:57,21.49,,,,
768,06/11/2023 10:08:57,21.53,,,,
769,06/11/2023 10:18:57,21.58,,,,
770,06/11/2023 10:28:57,21.62,,,,
771,06/11/2023 10:38:57,21.62,,,,
772,06/11/2023 10:48:57,21.70,,,,
773,06/11/2023 10:58:57,21.70,,,,
774,06/11/2023 11:08:57,21.75,,,,
775,06/11/2023 11:18:57,21.75,,,,
776,06/11/2023 11:28:57,21.75,,,,
777,06/11/2023 11:38:57,21.83,,,,
778,06/11/2023 11:48:57,21.83,,,,
779,06/11/2023 11:58:57,21.92,,,,
780,06/11/2023 12:08:57,21.92,,,,
781,06/11/2023 12:18:57,21.96,,,,
782,06/11/2023 12:28:57,22.05,,,,
783,06/11/2023 12:38:57,22.05,,,,
784,06/11/2023 12:48:57,22.13,,,,
785,06/11/2023 12:58:57,22.18,,,,
786,06/11/2023 13:08:57,22.18,,,,
787,06/11/2023 13:18:57,22.22,,,,
788,06/11/2023 13:28:57,22.31,,,,
789,06/11/2023 13:38:57,22.35,,,,
790,06/11/2023 13:48:57,22.39,,,,
791,06/11/2023 13:58:57,22.39,,,,
792,06/11/2023 14:08:57,22.48,,,,
793,06/11/2023 14:18:57,22.48,,,,
794,06/11/2023 14:28:57,22.52,,,,
795,06/11/2023 14:38:57,22.56,,,,
796,06/11/2023 14:48:57,22.56,,,,
797,06/11/2023 14:58:57,22.65,,,,
798,06/11/2023 15:08:57,22.65,,,,
799,06/11/2023 15:18:57,22.65,,,,
800,06/11/2023 15:28:57,22.69,,,,
801,06/11/2023 15:38:57,22.73,,,,
802,06/11/2023 15:48:57,22.69,,,,
803,06/11/2023 15:58:57,22.69,,,,
804,06/11/2023 16:08:57,22.78,,,,
805,06/11/2023 16:18:57,22.78,,,,
806,06/11/2023 16:28:57,22.73,,,,
807,06/11/2023 16:38:57,22.78,,,,
808,06/11/2023 16:48:57,22.78,,,,
809,06/11/2023 16:58:57,22.69,,,,
810,06/11/2023 17:08:57,22.78,,,,
811,06/11/2023 17:18:57,22.73,,,,
812,06/11/2023 17:28:57,22.73,,,,
813,06/11/2023 17:38:57,22.78,,,,
814,06/11/2023 17:48:57,22.73,,,,
815,06/11/2023 17:58:57,22.73,,,,
816,06/11/2023 18:08:57,22.73,,,,
817,06/11/2023 18:18:57,22.73,,,,
818,06/11/2023 18:28:57,22.78,,,,
819,06/11/2023 18:38:57,22.73,,,,
820,06/11/2023 18:48:57,22.65,,,,
821,06/11/2023 18:58:57,22.48,,,,
822,06/11/2023 19:08:57,22.26,,,,
823,06/11/2023 19:18:57,22.09,,,,
824,06/11/2023 19:28:57,21.83,,,,
825,06/11/2023 19:38:57,21.70,,,,
826,06/11/2023 19:48:57,21.62,,,,
827,06/11/2023 19:58:57,21.45,,,,
828,06/11/2023 20:08:57,21.23,,,,
829,06/11/2023 20:18:57,21.10,,,,
830,06/11/2023 20:28:57,20.85,,,,
831,06/11/2023 20:38:57,20.68,,,,
832,06/11/2023 20:48:57,20.55,,,,
833,06/11/2023 20:58:57,20.42,,,,
834,06/11/2023 21:08:57,20.33,,,,
835,06/11/2023 21:18:57,20.20,,,,
836,06/11/2023 21:28:57,20.20,,,,
837,06/11/2023 21:38:57,20.16,,,,
838,06/11/2023 21:48:57,20.12,,,,
839,06/11/2023 21:58:57,20.07,,,,
840,06/11/2023 22:08:57,20.03,,,,
841,06/11/2023 22:18:57,20.07,,,,
842,06/11/2023 22:28:57,20.03,,,,
843,06/11/2023 22:38:57,20.03,,,,
844,06/11/2023 22:48:57,20.07,,,,
845,06/11/2023 22:58:57,20.12,,,,
846,06/11/2023 23:08:57,20.16,,,,
847,06/11/2023 23:18:57,20.20,,,,
848,06/11/2023 23:28:57,20.25,,,,
849,06/11/2023 23:38:57,20.37,,,,
850,06/11/2023 23:48:57,20.37,,,,
851,06/11/2023 23:58:57,20.42,,,,
852,06/12/2023 00:08:57,20.42,,,,
853,06/12/2023 00:18:57,20.37,,,,
854,06/12/2023 00:28:57,20.42,,,,
855,06/12/2023 00:38:57,20.46,,,,
856,06/12/2023 00:48:57,20.46,,,,
857,06/12/2023 00:58:57,20.50,,,,
858,06/12/2023 01:08:57,20.59,,,,
859,06/12/2023 01:18:57,20.63,,,,
860,06/12/2023 01:28:57,20.68,,,,
861,06/12/2023 01:38:57,20.72,,,,
862,06/12/2023 01:48:57,20.72,,,,
863,06/12/2023 01:58:57,20.80,,,,
864,06/12/2023 02:08:57,20.85,,,,
865,06/12/2023 02:18:57,20.89,,,,
866,06/12/2023 02:28:57,20.98,,,,
867,06/12/2023 02:38:57,20.98,,,,
868,06/12/2023 02:48:57,21.06,,,,
869,06/12/2023 02:58:57,21.10,,,,
870,06/12/2023 03:08:57,21.23,,,,
871,06/12/2023 03:18:57,21.23,,,,
872,06/12/2023 03:28:57,21.28,,,,
873,06/12/2023 03:38:57,21.32,,,,
874,06/12/2023 03:48:57,21.40,,,,
875,06/12/2023 03:58:57,21.40,,,,
876,06/12/2023 04:08:57,21.45,,,,
877,06/12/2023 04:18:57,21.45,,,,
878,06/12/2023 04:28:57,21.53,,,,
879,06/12/2023 04:38:57,21.53,,,,
880,06/12/2023 04:48:57,21.53,,,,
881,06/12/2023 04:58:57,21.49,,,,
882,06/12/2023 05:08:57,21.53,,,,
883,06/12/2023 05:18:57,21.53,,,,
884,06/12/2023 05:28:57,21.53,,,,
885,06/12/2023 05:38:57,21.58,,,,
886,06/12/2023 05:48:57,21.58,,,,
887,06/12/2023 05:58:57,21.66,,,,
888,06/12/2023 06:08:57,21.66,,,,
889,06/12/2023 06:18:57,21.66,,,,
890,06/12/2023 06:28:57,21.66,,,,
891,06/12/2023 06:38:57,21.66,,,,
892,06/12/2023 06:48:57,21.75,,,,
893,06/12/2023 06:58:57,21.79,,,,
894,06/12/2023 07:08:57,21.79,,,,
895,06/12/2023 07:18:57,21.75,,,,
896,06/12/2023 07:28:57,21.79,,,,
897,06/12/2023 07:38:57,21.79,,,,
898,06/12/2023 07:48:57,21.83,,,,
899,06/12/2023 07:58:57,21.88,,,,
900,06/12/2023 08:08:57,21.88,,,,
901,06/12/2023 08:18:57,21.88,,,,
902,06/12/2023 08:28:57,21.92,,,,
903,06/12/2023 08:38:57,21.92,,,,
904,06/12/2023 08:48:57,22.01,,,,
905,06/12/2023 08:58:57,22.05,,,,
906,06/12/2023 09:08:57,22.05,,,,
907,06/12/2023 09:18:57,22.13,,,,
908,06/12/2023 09:28:57,22.09,,,,
909,06/12/2023 09:38:57,22.18,,,,
910,06/12/2023 09:48:57,22.18,,,,
911,06/12/2023 09:58:57,22.22,,,,
912,06/12/2023 10:08:57,22.31,,,,
913,06/12/2023 10:18:57,22.31,,,,
914,06/12/2023 10:28:57,22.52,,,,
915,06/12/2023 10:38:57,22.86,,,,
916,06/12/2023 10:48:57,23.16,,,,
917,06/12/2023 10:58:57,23.46,,,,
918,06/12/2023 11:08:57,23.76,,,,
919,06/12/2023 11:18:57,24.11,,,,
920,06/12/2023 11:28:57,24.32,,,,
921,06/12/2023 11:38:57,24.54,,,,
922,06/12/2023 11:48:57,24.71,,,,
923,06/12/2023 11:58:57,24.92,,,,
924,06/12/2023 12:08:57,25.14,,,,
925,06/12/2023 12:18:57,25.35,,,,
926,06/12/2023 12:28:57,25.57,,,,
927,06/12/2023 12:38:57,25.74,,,,
928,06/12/2023 12:48:57,25.91,,,,
929,06/12/2023 12:58:57,25.99,,,,
930,06/12/2023 13:08:57,26.17,,,,
931,06/12/2023 13:18:57,26.47,,,,
932,06/12/2023 13:28:57,26.72,,,,
933,06/12/2023 13:38:57,26.85,,,,
934,06/12/2023 13:48:57,26.47,,,,
935,06/12/2023 13:58:57,26.04,,,,
936,06/12/2023 14:08:57,25.78,,,,
937,06/12/2023 14:18:57,25.69,,,,
938,06/12/2023 14:28:57,25.65,,,,
939,06/12/2023 14:38:57,25.69,,,,
940,06/12/2023 14:48:57,25.78,,,,
941,06/12/2023 14:58:57,25.91,,,,
942,06/12/2023 15:08:57,25.99,,,,
943,06/12/2023 15:18:57,26.17,,,,
944,06/12/2023 15:28:57,26.38,,,,
945,06/12/2023 15:38:57,26.51,,,,
946,06/12/2023 15:48:57,26.60,,,,
947,06/12/2023 15:58:57,26.64,,,,
948,06/12/2023 16:08:57,26.64,,,,
949,06/12/2023 16:18:57,26.68,,,,
950,06/12/2023 16:28:57,26.55,,,,
951,06/12/2023 16:38:57,26.47,,,,
952,06/12/2023 16:48:57,26.34,,,,
953,06/12/2023 16:58:57,26.21,,,,
954,06/12/2023 17:08:57,26.04,,,,
955,06/12/2023 17:18:57,25.78,,,,
956,06/12/2023 17:28:57,25.31,,,,
957,06/12/2023 17:38:57,24.88,,,,
958,06/12/2023 17:48:57,24.62,,,,
959,06/12/2023 17:58:57,24.45,,,,
960,06/12/2023 18:08:57,24.32,,,,
961,06/12/2023 18:18:57,24.24,,,,
962,06/12/2023 18:28:57,24.15,,,,
963,06/12/2023 18:38:57,24.06,,,,
964,06/12/2023 18:48:57,23.98,,,,
965,06/12/2023 18:58:57,23.94,,,,
966,06/12/2023 19:08:57,23.94,,,,
967,06/12/2023 19:18:57,23.89,,,,
968,06/12/2023 19:28:57,23.81,,,,
969,06/12/2023 19:38:57,23.81,,,,
970,06/12/2023 19:48:57,23.76,,,,
971,06/12/2023 19:58:57,23.76,,,,
972,06/12/2023 20:08:57,23.72,,,,
973,06/12/2023 20:18:57,24.19,,,,
974,06/12/2023 20:20:41,,Logged,Logged,,
975,06/12/2023 20:20:43,,,,Logged,Logged
